Tunniste	Laji	Luokka 2019	Eliöryhmä
MX.38103	Spergularia rubra – punasolmukki	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.38050	Stellaria alsine – lähdetähtimö	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.38057	Stellaria borealis – pohjantähtimö	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.38060	Stellaria crassifolia var. crassifolia – pohjanlettotähtimö	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.38061	Stellaria crassifolia var. minor – merilettotähtimö	EN – Erittäin uhanalaiset	Putkilokasvit, Tracheophyta
MX.38052	Stellaria fennica – suomentähtimö	NT – Silmälläpidettävät	Putkilokasvit, Tracheophyta
MX.38055	Stellaria graminea – heinätähtimö	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.38054	Stellaria hebecalyx – idäntähtimö	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38049	Stellaria holostea – kevättähtimö	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.38062	Stellaria humifusa – jäämerentähtimö	RE – Suomesta hävinneet	Putkilokasvit, Tracheophyta
MX.38056	Stellaria longifolia – metsätähtimö	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.38048	Stellaria media – pihatähtimö	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.41523	Stellaria neglecta – pyökkitähtimö	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38047	Stellaria nemorum – lehtotähtimö	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.38051	Stellaria palustris – luhtatähtimö	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.38109	Viscaria alpina var. alpina – kalliopikkutervakko	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.38110	Viscaria alpina var. serpentinicola – serpentiinipikkutervakko	NT – Silmälläpidettävät	Putkilokasvit, Tracheophyta
MX.38107	Viscaria vulgaris – mäkitervakko	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.42783	Atriplex argentea – kesimaltsa	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.40739	Atriplex hastata – liuskamaltsa	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.38194	Atriplex glabriuscula – lännenmaltsa	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.38187	Atriplex hortensis – tarhamaltsa	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.40740	Atriplex laevis – silomaltsa	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38190	Atriplex littoralis – merimaltsa	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.38196	Atriplex longipes – laukkamaltsa	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.38197	Atriplex praecox – pikkumaltsa	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.40743	Atriplex micrantha – rakkomaltsa	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.40744	Atriplex oblongifolia – kaakonmaltsa	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38191	Atriplex patula – kylämaltsa	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.38193	Atriplex prostrata – isomaltsa	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.40745	Atriplex rosea – hopeamaltsa	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38188	Atriplex sagittata – kiiltomaltsa	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38189	Atriplex tatarica – tataarimaltsa	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38199	Axyris amaranthoides – hörtsö	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.42508	Bassia hyssopifolia – kielisuolukka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38201	Bassia scoparia – kesäsuolukka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38159	Beta vulgaris – ruokajuurikas	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38179	Blitum bonus-henricus – hyvänheikinsavikka	NT – Silmälläpidettävät	Putkilokasvit, Tracheophyta
MX.38183	Blitum capitatum – mykerösavikka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.41226	Blitum nuttallianum – suolasavikka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38182	Blitum virgatum – marjasavikka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38177	Chenopodiastrum hybridum – vaahterasavikka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38175	Chenopodiastrum murale – rauniosavikka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38178	Chenopodiastrum simplex – plataanisavikka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.41017	Chenopodium acuminatum – aasiansavikka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38163	Chenopodium album – jauhosavikka	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.38169	Chenopodium berlandieri – teksasinsavikka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.41177	Chenopodium missouriense – missourinsavikka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38164	Chenopodium opulifolium – heisisavikka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.41024	Chenopodium purpurascens – tarhasavikka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38168	Chenopodium striatiforme – rannikkosavikka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38165	Chenopodium strictum – tankisavikka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38170	Chenopodium suecicum – pohjansavikka	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.38172	Chenopodium ficifolium – viikunanlehtisavikka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.41022	Chenopodium hircinum – pukinsavikka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.4973205	Chenopodium karoi – mongoliansavikka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38171	Chenopodium pratericola – kapealehtisavikka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.41352	Chenopodium probstii – soijasavikka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.41025	Chenopodium sosnowskyi – kaukasiansavikka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38173	Chenopodium vulvaria – haisusavikka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.41050	Corispermum declinatum – kaakonkurmio	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38203	Corispermum intermedium – rikkakurmio	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.4978804	Cycloloma atriplicifolium – siipikiekko	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.41018	Dysphania ambrosioides – sitruunasavikka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.41020	Dysphania botrys – tammisavikka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.41178	Dysphania schraderiana – afrikansavikka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.41113	Hablitzia tamnoides – köynnöspinaatti	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38176	Lipandra polysperma – hentosavikka	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.38180	Oxybasis glauca – sinisavikka	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.38181	Oxybasis rubra – punasavikka	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.38174	Oxybasis urbica – kyläsavikka	RE – Suomesta hävinneet	Putkilokasvit, Tracheophyta
MX.4977505	Salicornia perennans – punasuolayrtti	EN – Erittäin uhanalaiset	Putkilokasvit, Tracheophyta
MX.38819	Salicornia procumbens – liejusuolayrtti	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.41441	Salsola collina – tähkäotakilokki	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38209	Salsola kali – meriotakilokki	EN – Erittäin uhanalaiset	Putkilokasvit, Tracheophyta
MX.38821	Salsola tragus – idänotakilokki	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.42510	Sedobassia sedoides – harmaahapsio	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38185	Spinacia oleracea – ruokapinaatti	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.41524	Suaeda altissima – isokilokki	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38207	Suaeda maritima – pikkukilokki	CR – Äärimmäisen uhanalaiset	Putkilokasvit, Tracheophyta
MX.41019	Teloxys aristata – koristesavikka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38781	Drosera anglica – pitkälehtikihokki	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.38783	Drosera intermedia – pikkukihokki	VU – Vaarantuneet	Putkilokasvit, Tracheophyta
MX.38780	Drosera rotundifolia – pyöreälehtikihokki	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.40883	Calandrinia ciliata – etelänsailio	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.41035	Claytonia perfoliata – salaattikleitonia	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38031	Claytonia sibirica – alaskankleitonia	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38029	Montia fontana – lähdehetekaali	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.38294	Armeria maritima subsp. elongata – niittylaukkaneilikka	EN – Erittäin uhanalaiset	Putkilokasvit, Tracheophyta
MX.38295	Armeria maritima subsp. intermedia – itämerenlaukkaneilikka	CR – Äärimmäisen uhanalaiset	Putkilokasvit, Tracheophyta
MX.38293	Armeria maritima subsp. maritima – atlantinlaukkaneilikka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38296	Armeria scabra – tunturilaukkaneilikka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.40821	Limonium sinuatum – sini-ikiviuhko	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.41579	Psylliostachys spicata – persianikitähkä	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.40844	Aconogonon alpinum – alppiröyhytatar	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38234	Aconogonon divaricatum – kaitaröyhytatar	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38235	Aconogonon weyrichii – laavaröyhytatar	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38231	Bistorta officinalis – isokonnantatar	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38232	Bistorta vivipara – nurmikonnantatar	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.38244	Fagopyrum esculentum – viljatattari	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38245	Fagopyrum tataricum – rikkatattari	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38238	Fallopia convolvulus – kiertotatar	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.38239	Fallopia dumetorum – pensaikkotatar	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.38212	Koenigia islandica – tundrakurjentatar	NT – Silmälläpidettävät	Putkilokasvit, Tracheophyta
MX.38247	Oxyria digyna – tunturihapro	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.38229	Persicaria amphibia – vesitatar	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.41332	Persicaria bungeana – idäntatar	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38223	Persicaria foliosa – lietetatar	EN – Erittäin uhanalaiset	Putkilokasvit, Tracheophyta
MX.38224	Persicaria hydropiper – katkeratatar	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.38225	Persicaria lapathifolia – ukontatar	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.38228	Persicaria maculosa – hanhentatar	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.38222	Persicaria minor – mietotatar	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.41407	Polygonum achoreum – lusikkatatar	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38216	Polygonum aviculare – kotipihatatar	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.38218	Polygonum boreale – pohjanpihatatar	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.38220	Polygonum depressum – tannerpihatatar	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.38219	Polygonum rurivagum – suippupihatatar	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38214	Polygonum bellardii – eteläntatar	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38215	Polygonum oxyspermum – meritatar	CR – Äärimmäisen uhanalaiset	Putkilokasvit, Tracheophyta
MX.41199	Polygonum patulum – kaakontatar	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.210781	Reynoutria compacta – neidontatar	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38240	Reynoutria japonica – japanintatar	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38241	Reynoutria sachalinensis – sahalinintatar	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38249	Rheum rhabarbarum – tarharaparperi	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38279	Rumex acetosa – niittysuolaheinä	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.38285	Rumex acetosella – ahosuolaheinä	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.38262	Rumex alpinus – alppihierakka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38253	Rumex aquaticus – vesihierakka	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.4973791	Rumex bucephalophorus – häränpäähierakka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38259	Rumex confertus – idänhierakka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.41437	Rumex conglomeratus – saksanhierakka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38266	Rumex crispus – poimuhierakka	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.38275	Rumex dentatus – hammashierakka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38277	Rumex fueginus – tulihierakka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38289	Rumex graminifolius – tenonsuolaheinä	NT – Silmälläpidettävät	Putkilokasvit, Tracheophyta
MX.38252	Rumex hydrolapathum – isohierakka	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.38283	Rumex lapponicus – lapinsuolaheinä	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.38263	Rumex longifolius – hevonhierakka	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.38276	Rumex maritimus – keltahierakka	EN – Erittäin uhanalaiset	Putkilokasvit, Tracheophyta
MX.38274	Rumex obovatus – lapahierakka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38271	Rumex obtusifolius – tylppöhierakka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.4973793	Rumex orbiculatus – amerikanhierakka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38278	Rumex palustris – mutahierakka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.41438	Rumex patientia – pinaattihierakka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38265	Rumex pseudonatronatus – suomenhierakka	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.41439	Rumex pulcher – soreahierakka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.41440	Rumex sanguineus – verihierakka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38270	Rumex stenophyllus – kapealehtihierakka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38284	Rumex thyrsiflorus – tulisuolaheinä	NT – Silmälläpidettävät	Putkilokasvit, Tracheophyta
MX.38251	Rumex triangulivalvis – meksikonhierakka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.42796	Portulaca grandiflora – koristeportulakka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.4973453	Portulaca granulatostellulata – jyväsportulakka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.4973454	Portulaca nitida – siloportulakka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38026	Portulaca oleracea – rikkaportulakka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.4973455	Portulaca papillatostellulata – papilliportulakka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38027	Portulaca sativa – vihannesportulakka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.4973456	Portulaca trituberculata – nystyportulakka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38525	Myricaria germanica – euroopanpensaskanerva	NT – Silmälläpidettävät	Putkilokasvit, Tracheophyta
MX.42554	Celastrus orbiculatus – japaninkelasköynnös	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.41071	Euonymus europaeus – euroopansorvarinpensas	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.41073	Euonymus planipes – kirsikkasorvarinpensas	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38777	Parnassia palustris – suovilukko	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.37850	Ceratophyllum demersum – tankeakarvalehti	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.41005	Ceratophyllum submersum – hentokarvalehti	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.41040	Commelina caroliniana – perhosoljo	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.40193	Commelina communis – rikkasoljo	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.42793	Tradescantia fluminensis – rionjuoru	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.39168	Cornus alba – idänpensaskanukka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.39169	Cornus sericea – lännenpensaskanukka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.39170	Cornus sanguinea – mustamarjakanukka	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.39166	Cornus suecica – ruohokanukka	LC – Elinvoimaiset	Putkilokasvit, Tracheophyta
MX.41131	Hydrangea macrophylla – jalohortensia	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.41132	Hydrangea paniculata – japaninhortensia	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.41290	Philadelphus coronarius – pihajasmike	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.41291	Philadelphus lewisii – lännenjasmike	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38344	Bryonia alba – mustakoiranköynnös	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.40877	Bryonia dioica – punakoiranköynnös	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.40926	Cucumis melo – herkkumeloni	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.41324	Cucumis metuliferus – kivakurkku	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38348	Cucumis sativus – vihanneskurkku	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
MX.38350	Cucurbita pepo – satokurpitsa	NA – Arviointiin soveltumattomat	Putkilokasvit, Tracheophyta
